fact_key,student_key,time_key,teacher_key,socioeconomic_key,school_key,location_key,aid_key,community_key,dropout_status,reason_for_dropout
907cb237-edb5-447d-885d-c75a5abda460,d579fde0-c450-4e20-a50c-85bbd46dd1a4,0d70f2d4-98e8-44e6-ae62-b85c7f70530d,e2e7a052-a85d-4ea2-a221-dd99be41ea42,8832bc54-8292-4fae-9bbf-dc726fe916f5,90484c6c-2611-4ce2-8313-d6df38916b81,7d9ba833-b1ff-410e-aaf5-cd301fd456aa,7fce2ed5-f5ea-48f4-b381-18b7585b0b24,ae2b82bf-23f6-42f9-ba37-a6cfee1568de,False,Financial difficulties
7de63de6-9e06-437d-8397-3cff52364fc3,3f45e260-ba0f-4aab-8ac1-19de3eb6c1a7,679bb850-f1aa-4872-9eb4-8152caab0dad,e80267dc-551b-4554-9d5e-aa8998116d7f,1248ae42-ca71-4c33-bc17-9934251d6e70,e1597456-39ac-4e8d-ac89-0f8fb16255fc,9d940605-4dba-4fb4-94d7-27d381106992,25b2bfc4-b6c3-45b9-bbd6-ba656b52581d,048df023-847c-4a44-bacc-85d047bd94ce,False,Financial difficulties
cdb00cda-455f-4603-b396-f28dd0cb99f3,724e548c-fcc9-4a82-9cb5-19bf0e32a59b,2269e3ab-07a5-4276-80ee-3b47a165ec42,5d5be394-e36b-4655-90af-1e38d665d9e3,d2b28c9f-2a34-4140-83a8-e3b0219544de,8970ac7b-ba58-4ea0-a9f4-ffb8529d8328,4c7a51bf-a493-4eef-8299-d460dbd7af2d,ef897e9d-9c6e-45d2-8337-30480f7a2c90,3c1983b6-a612-4dbd-98c7-2f5529b081d1,True,Political instability
712fbe7e-e160-41a0-ab22-5c6f9d7d687f,2cba033a-bd73-4dbd-a300-d38cfdbfb55c,2e47c771-d2bd-40f2-9054-d14e4968faac,3b6c553a-ac96-483d-aeb8-971313ef2f3d,38cd175f-8789-4c3b-9072-a08b929132dd,13d4e7c3-c427-4e26-bb80-4c8d1cbb2d97,f3cccb29-c59e-4ac8-8bc7-5e8cc2dc0945,2af4f6df-be34-42d2-8cd7-ec5ed52e35c0,de09813b-9c56-4869-b841-baf89d066406,False,Special needs
6415a86e-3d7f-44b4-b0e7-d67e7645edca,ca679485-bf1e-4168-a225-6f5d897b9743,7c130de0-5171-486f-a6a0-6eec36567a22,5a72182a-d8f8-406a-bd4b-772ee852f3a0,9e615155-ae33-44da-8556-a90b3a8980dc,85cc37ba-4da7-4296-b890-b412e6deb564,106852ec-0393-4d99-8e0c-784766ea15dc,e1e5227b-b7e9-4398-8c3e-d6bed13e823f,87b41c03-63f0-4c45-8db6-5e019735f29d,True,Political instability
aefd10b3-bfc4-4b6b-956b-db3edcb73758,215ff96e-91b0-4709-be8f-1ea268fec9b5,ef222f69-1fe1-45b9-b59d-aafd2b466c2c,53e7115a-18a8-41c7-b4d7-5a4333f2e6e2,6912fd26-7d3d-4837-b1a6-fa5feedf772d,6f4e0907-5cf2-4d9e-bab6-9e365507b701,46047fa0-f0b9-4c85-9645-667353185cd6,922909cd-64d9-4c20-b5fa-10ecd8835fc0,754cbc29-3aba-4501-b737-0fefe048323a,False,Financial difficulties
015bad8c-83ea-4b96-80e0-817c432894b1,09d08ef6-1395-479b-b536-621f3c9013f9,181a475b-ddca-4be8-9dc5-7c0c32b417e6,c357e4dc-3a42-43f6-be31-8c2dd8ab7524,31812274-04e4-4510-bdc4-64f63796c90e,a4b3bd37-85fd-44c0-9d2c-ecd6e24c1336,20e07c24-84bc-4522-9111-5a1bfa6d97c7,a347ce83-4cca-4508-b863-64c37e2862ac,d6dfa89d-243c-407e-aa45-0a1e74562c5a,False,Distance to school
4c747ca8-8ec7-41a1-8e44-41159a91fd15,6f180dfa-c9fc-4648-84bd-bf5c711edd99,5391c065-af32-4cbe-a4da-8ec51d61a567,0cb6dfef-5562-438c-a566-005813cc2e21,4b632b36-4579-4e79-a2ac-843a372a3ab9,66dca839-21b1-4af8-8f41-3c1ec2761750,d8a41bb4-3db3-4355-830a-fb6f91951301,7d8e3f97-41fc-45f5-bee5-ba9b0945e07e,ea75434f-8bf0-4231-aaef-c7859c30dabf,True,Language barrier
d711949c-ca2d-4113-b169-e17bbe25330d,4c45351f-565f-4d40-8e0e-2ea0f6cad440,194d8879-7fb0-427d-9dcf-7d0764be6134,cd894349-a419-4c77-b690-bfe80bf448a7,4b773f8b-d714-4267-9517-4853c5109c36,d02ecfd3-cc51-4e49-bcca-70b671281026,7056ab65-fe96-40f8-9d97-cb743954bbe0,f1c4e973-6e8c-4802-a5fd-f8e542238e57,8f4f71b6-c5a2-4fba-844a-0ebf4a680c64,False,Marriage/Children
61287539-29d0-4437-8ed5-6c5588a83ed1,89e9ac92-cdae-4013-9cb7-d3a7b04a7ff4,131dc6d8-f965-411f-9d01-536e5036fcc3,ef307822-18b4-41e9-bd5a-f8546e015e0b,22753cb0-6311-457a-917f-ca7276c58262,80f1c673-1cbb-44f5-be21-7e206760221a,5fcc5d23-ce13-4b2b-bdb5-b7ac65aa141f,10a730b4-12e9-4983-9f4b-e2b8db47ab10,e7ce052f-7ae6-4ce6-ac36-99156317a031,False,Marriage/Children
4d2a0d07-ca7d-4a28-a85a-e5427a61fe6b,4b3e7669-2c54-4aff-b0b8-dbc07c5d103b,09084772-43ca-4325-b10c-274517b189a3,4d87faa4-5c17-4149-ae79-10ab4a51edcd,c97d102a-04ca-4215-9fc5-4d00583a007a,b8166f80-afb8-4e0b-800e-486cee66eac0,789084b9-16dc-4084-935d-6946e0c22cf6,c096f47b-da2e-4738-a00d-06e604aad9c8,0d4016a8-a79e-4ebf-85e7-7be619dccd9c,False,Marriage/Children
2264e9e8-6dbc-4873-a5fa-fb47047ed099,9cb2da0b-96ec-420a-ba40-2e4ff2f19ba6,4283659d-7706-4db0-b468-8c19bf82fed9,ef307822-18b4-41e9-bd5a-f8546e015e0b,dd678a1b-4d1c-4bb8-ae03-4435055c7394,92ca3f85-65da-4acc-b97c-17db4604173a,f5853d3b-22d1-46a5-8a1e-79100528d06e,bc36c273-6fa8-44d7-a1be-6fbbc71d52b6,0db4e128-5d90-4288-a19f-8a219aec3af7,False,Special needs
1f53c56d-e189-4a82-9005-b158ba06e910,b7701acc-ea18-491d-a601-c8145a5cbd04,716d1ed1-f50b-4578-a8ce-5a9b148e3f96,5f7c45ee-7fa7-43eb-b03b-cad973b3365a,64558177-485f-42ef-bb87-69582021918f,2d719668-acdf-4ad1-aa23-996615653c39,8f5d8c9e-6b6b-4518-87ff-3137d13782be,36d1497d-4498-4698-9bb8-918a22db4fa1,d5366e09-a84f-4141-9c04-47b02efe110c,True,Political instability
509b8b53-d455-4ff0-a811-d7a7835e554a,53fbf813-1eeb-4321-a3ba-e727b2c3c399,0a5eb40c-3547-4835-a5e3-cc2bb9c3df52,5806dc9c-b35a-4616-9c94-a27a88cfb343,17b5d886-39f6-460c-8ee2-9b09bce94482,8edf8913-df8a-43d7-a216-526ae52a3c57,8802be19-bdc3-42e6-bd69-2d1ce4590047,734296ae-15a6-4877-814a-003d67c1243d,d5366e09-a84f-4141-9c04-47b02efe110c,False,Marriage/Children
322e1c6a-4d46-4ef4-ac36-5b916f3757fc,fdb3271f-646a-434c-b17c-c8cc3ff4efa6,30502c82-12aa-4cef-918c-19fbe8282201,62f3a736-a205-468a-804f-e7f07eab2896,c67c5e79-7bf7-4d10-b9b8-7d2f98b6de27,6dc21450-9b79-43b1-bbdf-ef7f3794d106,2f068a89-2369-4744-8327-3896b97c5cef,35f5b4bd-15b5-4c69-8f98-86064c75bdbb,0db4e128-5d90-4288-a19f-8a219aec3af7,False,Distance to school
e6b99ca1-7b4b-428e-a3d0-01cc87768e50,b6b90657-2396-4314-a1cb-e88de425d51d,429f3ac9-8789-4666-8868-257885225e2b,d44dd9f4-589a-406f-b042-58208fedd96f,ef042174-e354-49b1-b5ad-56a044692116,81c21f01-d519-48de-be15-ba293d8ae774,155a84e1-37dc-4088-a206-e7aede322ec9,35d87639-9f98-4f22-9ca7-f2305b5e0309,613f62d7-a1c6-41c5-aacb-82a35b69c26f,False,Marriage/Children
c70c9cab-4170-4d94-ab60-77e466da5fe0,3387bdd9-27f0-4ffd-b219-3f3523e3f17b,6f65e2cb-6390-4b72-a534-9067da9c0bc4,860f09b3-5f13-4b67-bdfd-145c92b03c65,56c6693d-8872-4038-baf9-fba61ba5840f,9be26247-f765-4b43-aa3e-88d93dfece90,a6853450-3164-4b31-ba49-7fd6fd006f47,f56e2bfe-f52a-4cc9-9ae9-d6758609459d,de716143-4c85-49ff-9a71-0b5845656c5e,False,Political instability
f0d5dd74-05c1-46e9-8e29-0e1cd4d597e3,75580897-e38a-42a6-941d-4737e6ebe6d1,b7043054-5651-41b6-9e72-ab0e6b733d6c,1bfad9e2-fd50-4cf2-b469-487dfabb65ae,7d03d5e3-eaaf-4c32-b34f-5a6f44603465,b2bd348d-219b-4f96-9413-1c1145cdd6d5,0d7ea418-fd4a-4c26-b8b1-1893eaa79873,9629e36d-a47f-4441-b198-bda10e9c3159,e6737bc4-8f66-4cf1-8b8d-60f2c61022b9,True,Marriage/Children
d4bb3772-be4b-4800-8c6f-51e6474181df,6cbf0527-b40a-449f-9bf1-54005662d21d,e749e04c-4802-4388-9b37-6842d6fe7322,fbecdaba-1588-43cf-9b07-40c6b3ecbbfc,746fac7d-2870-4849-a04d-3c3940b5a7ed,852204dc-68a7-4e66-b807-c3ffeb8b40d5,b358c433-27d5-41be-9290-5fab9e7bffe3,bc78e25e-1376-4c4d-bc03-a8cd9aa530c4,9ca436c5-4c1f-40fc-8034-edb62cebab50,True,Political instability
cdc69a0c-156b-4446-a45f-47860f5af3af,1aca9db2-25af-4f8c-b0ad-8d80e9607346,976f7c7f-1a53-4ba2-8de2-9f1d962c7cd4,63d18abd-ee9e-4278-ae99-c839703fc1d4,6500f082-9eeb-48e4-a01a-5af8028e0c00,81c21f01-d519-48de-be15-ba293d8ae774,ca839741-1222-4114-b934-1d97bedbcd44,8eec3429-8eb9-4c67-96ae-7ba7b89e76e0,8214a553-e35a-44c2-8e8f-075bc28b4089,True,Financial difficulties
e0f9ee49-f828-4410-8bac-152dbef8448f,7d05e8f5-0f30-4263-a071-fd20a2dff32e,ca50ca0c-34ee-45fa-95c7-81df73d27722,1a58a7be-f9e6-4021-be26-ea887a32ea84,e5d862b4-644c-468a-91a5-5e5f8418a2a6,505feb3a-5062-4ff3-b94e-57215c494bcb,73f6d736-f726-4359-a7a1-431997fa45d6,6c9d99b6-7b8f-40cc-9262-7508402d8dde,c8f22b36-0c00-4fdf-b927-1ad42dbf1ded,False,Special needs
d642f4de-842d-46ac-876b-ab1226ae7c87,905d6b94-08b3-4337-81a6-a17ce1cb5ddf,bb7a86ea-8d4d-4a11-949e-d9dfcc7a6f24,28a5df11-1208-42c2-84a0-bb5644f1e115,20f1d875-81a6-44c4-bcf6-d8cae8fe56dc,cbd61030-772c-4c56-9b06-c9cbce14e062,62f3905f-afbe-49a2-8852-7565ce8888e5,2cca4521-adaa-4031-8872-e0b1a41f27ae,ae2b82bf-23f6-42f9-ba37-a6cfee1568de,False,Financial difficulties
9070cc7e-4875-4e04-8b7a-74ee87ef9469,cdabcbdd-9e7d-49ba-b02c-c401a9b07fbc,849c7731-9c3b-4f89-a8ed-a90bc059aa66,8ce52f73-ef3d-4eab-84f6-077d2a70f3cb,8d4eeda1-06d2-44f5-939e-dc08f61bd607,37420f86-4559-4c85-9b14-c7442905158b,6171a359-d185-43eb-9691-44be74219bf8,ab091206-9245-44ff-b8ea-97dd46300978,35bf87dd-ffd0-4fe3-a528-6e313773abf8,False,Distance to school
5382f816-fb7b-4c27-b709-6aaef060a287,96a7aa06-1b3c-4fb0-b8c7-5570c814f67d,83fadaa6-4951-4444-a1a6-f3c574bded41,209f66ae-c3a5-48e9-809c-1695102ae6e9,d250077a-9aac-48af-93c9-f47af4c6e903,081b548a-d906-4308-8b0c-a535dcbccd8a,cd872d99-a60e-4f2e-a052-159868fff02a,2502e24e-cdf6-44f5-927f-48b656446601,d1fc72cf-9063-4e94-b677-f97726b75c69,True,Marriage/Children
00ea3b5e-ac96-490d-a2eb-4a2c8c2eb5da,f537cbc9-8fa1-4f62-9e5d-c15873d00bf7,d5bd4013-771f-4123-9d17-98993bffdaf8,0615d0bf-715f-4866-a38e-f9e75f3f5b79,8a2905cb-17a1-4727-a36c-f2143766f8ac,4ef880d0-5f30-4c9a-9c60-b2ae2703700f,2195ed48-707a-404b-a1dd-6738d3e5cb9b,f0fe464d-8148-4164-86a4-fb7aa86e5944,7dcf089c-59d4-476e-83ac-7c4c9c0534c1,False,Political instability
eeaa0860-7b48-48e1-b86b-1912c3957892,1694a7e2-2a6c-464c-9748-dcdbf550f93e,7685893e-b3c8-4901-ae81-d9a7b0098843,006f2a1c-ee15-4eb5-8c3e-5dc043857298,738dfaac-47ee-4dc0-af5c-5172371ab97e,2d719668-acdf-4ad1-aa23-996615653c39,6d66bac8-968f-4aa2-a58f-005223731cee,9f119a14-c842-47d0-be9f-69e5425b18cb,22eace53-6cff-487f-98dd-d8b7e4a5b6e6,False,Special needs
a76b5f6d-f971-4f1e-9486-392e42fe6a7d,bd2b73b7-0030-4fb1-9255-9c9f2a09d6c0,26807222-973e-4352-8a86-f85ce66f9a25,f3e27082-465e-4cee-82be-c3554537bc15,5641814c-7a7f-4728-bf5e-e7ac9b381e6c,4c0eb6d6-701e-40f9-9a0a-9deaba5a49e4,a5b09801-ef06-4d46-9833-59f1d4c29b2b,f733f36a-28dc-4647-ad43-27db3525a4b0,9b2a85f5-a543-4dce-9ffe-798d4bff2d85,True,Financial difficulties
d6d02a55-e03c-497b-899c-445dfc4c0acf,bf9618f5-98c9-4472-bc15-6ac68bd9af3a,4034e74e-fc04-4b42-8665-54dbab66b38f,e9bdb486-be49-486e-8943-922ca9d80235,1737458f-c4b4-4484-9405-8946c5953bb3,896e7f97-6c62-42c3-ab99-501db56ed1ef,e7574bd9-4772-4197-83ed-e12b0808c2a6,0fc35a49-0a84-4081-87b1-e86ede7afcc2,d7810f91-9e54-45d6-a5d5-f6582fecbac5,True,Political instability
68176545-df1a-408e-a828-5168b8b0b8ec,259dd94a-9aaa-41d2-baae-5287898db5d7,2269e3ab-07a5-4276-80ee-3b47a165ec42,8f77c61d-5645-467a-bf50-74dd6c18af68,274ebf49-e0bb-4f5c-a5d0-f0db01c4f41a,4f0f709e-82e3-4709-b830-87cf5c576d48,cb531ec9-891c-4810-91e5-091a3178cc12,20ebb9eb-0752-4cb9-b7c6-4d4de85af067,fb262fe6-1db7-48c4-9796-b5107b27b292,False,Distance to school
86047c11-68c9-453a-b1c3-dbd7deaeff20,45f0bac8-12d9-4209-b135-bf6561f81a47,c164e9f7-7e56-457f-bc62-7a49afd16694,9aa8ef84-30f2-411d-9a4f-5f04c74423f7,08678e61-6eb0-4b67-a237-dfced7a3412b,d1e4fd42-9bbd-4d28-a27a-d05d5621e3ed,d06fb848-8889-404e-b52a-1d7cea5f65e1,abb87f33-627f-4833-9182-753b1bbbe1e8,1cfc8485-e9ae-4367-9b95-b9858966dc94,False,Political instability
cd215184-f339-465e-95f7-ea56d7e68bc3,d90cd693-f9aa-4b65-8c4e-71ea7954dc45,29177cc3-0007-413c-a101-e6b686d120b2,f1343e57-8e63-46b2-8630-810c0a69e88d,376cd6ac-195b-4ded-860e-f70fc38877ff,11b6c24f-492a-4974-8d2b-5ff1e9d11606,2f463bbf-ee86-45a0-a4c6-98d96501868c,059fadd4-dbe8-45bf-88c4-97db8bd2a963,8dc1dcf4-f5fe-4db3-8340-0a334239b155,False,Marriage/Children
5913c0f4-3320-41ca-87e5-dcf0e52b9d24,eb4e8baf-cfd0-4570-9784-1ed80b942c98,fa464bb2-fcf7-4147-a092-358a9b083b55,8473c878-842d-4a5d-99db-2d3611875267,558ae35e-a57c-4eef-be62-72a2c16fde32,ce0fe9c5-9950-4143-8a81-f56c0eb06285,857019a0-d50f-4fce-a175-2160e1a6fc26,9197530b-9b9d-40f8-9fa6-0f1dcceb69f4,e1121b79-a5e9-4bd8-a6a2-0f25d9edc89f,False,Financial difficulties
14c10c75-8607-4ab4-8f6d-67c6f8fe77e0,0769dd34-84fe-4e47-a98c-50c5104dc81b,9018ad4b-fbf2-400a-bbba-51a72ff37f84,4885faf9-0732-4e2a-86c0-28f3ca5a2686,5641814c-7a7f-4728-bf5e-e7ac9b381e6c,0bfd5d75-d104-4813-a4a0-9898e627e4e3,9c3d2e43-6c0b-4e8d-9d13-1e5721c72a30,017e666b-2eb1-4b8f-9e75-2683fb72f210,c737786a-3c61-444c-ab7d-4c1894161c27,False,Marriage/Children
cbb4cc7b-65a6-4167-b6a3-105dc1fb70d0,3e4e4955-7428-4816-901a-78fe0532cce1,45f4d7c9-2e63-42cb-b9c8-e5996c4cde35,ea02b4e3-e562-49a7-8685-772638574340,c73f6b55-c270-408a-b61e-00dd10406151,14e94fb6-34a4-437b-85b2-38354ed07a97,71ff7bf7-7102-4b91-be56-f7e20458a295,87032835-6d4a-4abf-ac18-77f58db0c608,06c752f8-2152-46cd-86ed-011736acf8a7,True,Special needs
2c1333f4-b507-4cde-8f60-797054aae456,0db90ff3-9fb7-4427-8758-a61fad659db0,2f38a851-9584-45ba-826e-79eedf7aef61,fb17683f-4de2-4841-83a3-c6234460ed59,bd80f751-df41-4dea-8da6-110a5eb425bf,b5df23d8-c68b-4fb8-ac2c-753744a7bfe8,e3f3105e-91b5-4aed-9538-cdfa1e82a111,0b5cbe29-d6ab-4098-b739-98210e88b319,3cd4f8e3-e743-4b9c-bee9-27e8b94986ab,False,Language barrier
af8c5edc-2b3d-433b-8c4b-7809611e1f20,e194ea2e-431d-4b83-b56a-3d24e7c5949a,530cde97-e0a1-4b20-b371-31fcfff41e8b,e05e08bc-0549-4481-90a4-7fdc65ede659,03395fb2-4205-492d-aefd-64aabd2f39a4,5bfc59c3-af9e-46ea-9609-9373362904ad,e0d35bba-a946-4906-95e3-fc6cd9af080c,9a5c65af-48f5-46cc-8910-1d9deb33846f,0f338189-0f2b-4f21-9fa5-cca33afb77b2,True,Financial difficulties
91dba9ed-b641-4d39-af32-09e368a23a41,5a765e1a-5de3-4e54-879a-32952cde2243,69456771-81cd-4855-99c3-39faf09d7210,f3e27082-465e-4cee-82be-c3554537bc15,e9672db1-dabe-45a6-bda8-7706574e164c,0fa55694-9157-4f02-a9e5-7151d4d8e434,a754daec-45f0-4883-acdb-cb0c1493185a,8958cbe5-3b22-4177-a98a-7fe0aea9743d,30afc20b-2ced-4281-a8d7-7ba066be7135,False,Political instability
0608356f-4d13-4542-9938-9fde51a31690,f3012b2a-1d41-4e01-bc9c-5c05e8015438,7125642b-f376-4922-ad0f-bfe709236c55,ab8c43fa-bd58-45c2-b82d-8ed53c7528ae,e9672db1-dabe-45a6-bda8-7706574e164c,69de0b95-b001-40b7-a412-d18f7690abfc,7ab9d995-4db0-4464-843a-f0f6c0da3e3a,ca78a3a4-dc68-40cd-9145-010e0204a299,19b01176-64a9-44bc-a203-1804f229f6f4,True,Special needs
4d8595b6-2ba7-45f1-83c5-f358c50c72bf,674c181a-99aa-4eaa-a436-bb17bcf5308b,dd0fe445-e105-49f9-9191-346cc3f1d125,34ef1c1c-b5ad-4a78-96da-bcfa2d584472,2158cc4d-a573-40af-92b5-8465d574d3d0,dbddf45d-bc10-4871-9bd2-1113decfe772,5aaee389-885a-4d2f-8206-61f39ee0c17e,09c9e536-3d2f-4550-a3e7-72eabe121f04,5762c535-b478-4740-8ef2-0783e8aedb9a,True,Special needs
e8837dd1-b20e-4cde-a6bf-d8dd2c065b66,13ef8e7b-7ba0-4ed8-8b56-fd6838fec866,52b7124a-b554-42ab-be1d-9993edb0cade,6c4505e9-b6c3-49f0-883f-31ed6bf5e9c3,ca88eced-d90f-47b8-9fb5-770b51f1707f,6ad8ca49-19ac-4c41-a1fa-7addf12e3328,617b57b9-ac19-4f13-89fc-86c3bd597f1a,d6e63206-2f08-4de6-967b-a0cf5a09465f,3b5f8118-2ec5-4f72-9e04-5619accc36cd,False,Marriage/Children
c321035f-c849-4a4d-8fe2-25d6c3916f04,bed2526f-87b6-4788-a11d-625e138d5dc7,42b7f0f4-6cb2-4853-b8ea-d519e8c803ad,eaf58e35-0653-4d0a-b0dd-d7f6e90c805c,dde3226f-d3d9-47c3-a4cc-1e5abf3d941e,aa126e61-1342-4dec-9302-66e734cab156,98d6266d-18c7-40b2-8c7d-056a8d41eed8,042b14e0-0113-4004-9886-3b360d3af7ff,4807971d-177a-4c58-b658-599c99fd43de,False,Language barrier
78133efa-a157-4ee8-a600-1ff46ad4443d,b8f35e8a-5106-456a-b037-6ff6d994005a,e5b6a1b1-f4db-4237-8224-d373e1cc92eb,99973b8d-fa57-4e6f-b573-823fcb044efa,b55b407c-a193-4d89-b75d-be4966d584db,eaf6b29c-172c-49c2-858a-0b7337639165,f8ae8a39-02b3-4a6e-af76-c160e0074f71,64726846-79c3-4dcf-880b-7e7fe3ea3547,cde65e98-2162-4d1a-aa99-0ae3983b4fe9,False,Marriage/Children
c5f2501a-d59e-4bfc-9c8a-99ffa8075aaa,38a801bb-81fc-479f-8d29-68b4a5dc9db7,8c9716ac-7555-4c93-b2a2-afd049c0ae68,32d55b77-6cbd-451b-8445-90dac1cdea2c,0f692c33-bed1-4eba-b18f-432e1c34d7ba,7b1e37f3-cf89-4395-ae70-d9cb7ef80bbf,6e1a9c57-3787-43c9-b7a7-64da60cbd1e8,1973b632-3663-468d-868c-8d579cea982b,f55ad137-6b85-4e76-b196-4c9f2ff88734,True,Financial difficulties
c102726e-d085-40ca-a11b-1850fe778aa6,944716c3-9537-4219-9382-eba1eef000aa,d86bee87-ce8d-4a19-87fd-fedbdf6d2915,99973b8d-fa57-4e6f-b573-823fcb044efa,6ae56ff0-ef18-4982-859b-b923b575cf9e,ceec4cb8-a102-41f0-8b0c-ec3bb04fe01b,b4663cd2-7aaf-462d-9311-1dca7e32474e,7ae5bafc-be73-4d0f-a1ea-04f3c55612e1,3b5f8118-2ec5-4f72-9e04-5619accc36cd,False,Marriage/Children
7575de82-a3a9-4332-bf3e-648e7c62e80e,edcfbe79-cabf-443b-9ef2-aa44437f0495,40737b4d-de11-4f58-bddd-d373f7efa776,d8ff1928-a33f-47ec-87d2-4ca3f3b45d9f,eead4bf1-d898-4960-9186-650794a61909,d937446b-3998-4ea4-9b2d-cd1c42145b6b,fc4da7b5-c584-4f53-ad59-324612635193,dab81af2-56e2-4559-8599-7f69d9513de4,0597e00a-73b8-4206-9dae-88faff404147,False,Political instability
adbdb0f9-9398-4cb6-bc6e-601c1e92d273,528f7e2e-36ed-459d-bb2b-fafda4f697a0,780cbeb4-1125-47fb-99fa-3017d593bf5b,9ff9bec3-0fa2-4574-a59f-1659ebe3cf77,77a51135-b28e-468b-988a-8cb636187075,bc7282b9-9843-4504-b5cc-574bd345c768,68a5cedc-b957-4903-ad76-211213324d70,53c2449a-c195-477e-b00b-93a27893bcdc,da5b006c-a306-4cb2-badb-bd3fd32e02c8,True,Language barrier
fa3eb91d-fb0a-4dfd-bbaa-7d7ee1e4d0eb,ccf0801b-1ff7-4d10-b1cb-34c95caf8f9d,f483a003-1745-45ad-9e2b-ea7e6aebcaf9,935a1189-3a24-48bf-a35a-f460bef74b2f,1529aff0-a2ee-4d68-bc7e-498f8dab58f0,95af8ed3-c96d-40de-bdef-91ec485f6d57,6ec88e3d-da94-4ffc-adc9-1ad2f90e5513,87032835-6d4a-4abf-ac18-77f58db0c608,c26830fb-3ff2-455c-af13-f39182cc58ab,False,Language barrier
07d820c0-79a7-42c5-a8a6-12241e8817d0,d10a8f0d-463f-43eb-b5dd-8f2020a0100b,9be6fcf3-ce92-4da5-ac38-7e9efc505471,369a7e1e-b954-44f0-b402-10adb18446ba,eead4bf1-d898-4960-9186-650794a61909,392e6b5f-7dd5-4036-a1dd-43a28744b3dd,41977886-a402-44ad-bbfe-cef1640072e2,09b98032-8695-4037-ab98-817a934b5202,63e067fb-19df-436a-a1fe-6350a782e32f,False,Marriage/Children
c68c9584-0b67-408a-a0bf-2ed62ac7c372,e47b3b37-3be5-4861-b2e6-0908aa634f4a,691218d9-d1eb-4b1e-b1dc-497025c64f2f,c6d5b4bd-d015-4daa-a996-6d67596c45df,c7867a5f-2cf5-44f7-ab62-643a7e754a8a,7ce08405-ac9f-4457-b5a5-b9f5189eafff,b7cdafd6-3397-4894-94bb-37e0a1b9c048,15a52651-92d2-427b-9b01-126a269f9a3a,7990d678-e7e4-4d50-ba29-ddf099e782e9,False,Political instability
3ef15a2a-3fb7-4ae2-bb44-848f18751c3f,4140a8cb-19ee-40fd-a6bf-098534cbad43,8707bc6f-9415-4e93-9594-62d4643dd7e8,bcd09638-7965-4a97-bef0-0d014b651580,e841652b-4bb6-4518-8be0-ae17975393b5,aa126e61-1342-4dec-9302-66e734cab156,91400144-1f6c-4d60-995b-e84e20a5a154,bb6d20a1-da80-466d-9cce-c983d5fd7ec2,a268f128-01a2-4098-b69b-538bae295789,True,Distance to school
95c0442a-a44a-4e7b-88b4-71bae827c0f3,420bc48e-3c67-4f3b-a9c3-f96c68f2b3b6,60ee6ded-56e3-4f8f-9a8b-26df3b599a62,5def7dba-8a23-40b3-90fb-97b90c24de54,e75131a9-b869-4d87-9149-e7f5585c67e7,fa1cf28b-d48d-4810-8552-f91e5515d1f9,03d85664-369c-4c01-8a3a-9f2dc3456199,a922c900-56dc-4553-8052-fcb67d3d6ea3,752b2c64-5e98-476a-b162-609a1f818e0b,True,Distance to school
9d16b4ed-d6ab-4caf-9593-b68905d68fb0,112b1ecb-d345-4c29-85b8-c3df704d0329,cec242d7-4499-4670-8342-d7d9b113ad7b,826c2e4b-a0ef-4440-b10b-f9c9e8d9dc91,8c58ecfe-e07d-4f96-980c-1e2d6b9be0bc,cfe50b79-c43c-40c0-92c9-dd0908949ab2,b37337e1-cbde-47af-ab0b-1ece9e1e0bf5,b525d476-7287-42ff-a9c7-89627b01d3a6,d3b50848-5cc3-4c26-be88-e13393bd9ab7,False,Language barrier
9dd3e84b-f0b9-4618-b6ca-790a896b069e,33861e65-4b33-4dc3-86d3-b859d65b1c63,794d29e3-aefe-49c4-acad-8c3b6f1f9e0e,d54b14a5-b646-41cc-8b52-c8cdd1f36965,05fbec8d-86e3-4a4c-9e76-b90da81d7ed0,8bad1b33-0301-45d4-b7d2-9900a80448f2,eeea08b4-6c7e-41c1-b655-93d8c61adeb6,b52d8d7d-1c8a-4c01-9d5c-9f90886a5137,25e8ce63-d4a8-4ff9-95e0-3d85ba1077ef,False,Financial difficulties
2c056557-c482-4861-b3d8-3f9939b2af77,952ec948-ad53-477f-be4c-12e6dfc7d8d4,7c07b1c8-7bab-4b0a-acfe-2c5fe060f882,a3799e0e-18ee-4427-a5ab-efcb31c14344,d71d4857-3b5b-4df6-9d1d-875285b52b71,bcdfda6e-47bc-41a2-a459-39f1f930b973,61b87dd6-6fcc-45ef-b639-6edc2abbccbd,4d494e28-6156-46da-b549-5e998f77c954,9b4b2a26-4ab2-4d29-8a51-abb48dac6342,True,Financial difficulties
015092d6-4a24-458f-b001-24256c3633a3,6c615bd8-f806-4ad7-921e-7b3c54575f5f,bf0921e2-92b7-4295-8386-e27bc001582e,769fc258-1d3d-4620-92f1-76dd38102f3d,fc471c7b-1122-42ab-ae58-f62a78888165,c4b2c32e-86a2-4269-93b4-b3c0f622099b,29c6ede5-52b1-457e-a9b8-787bfba2088b,7d759bf1-0b9e-433d-915a-e24cdf6bee70,e88fa156-f0cb-4ef5-b839-6848508e1bbc,False,Political instability
